x	y	type	ai	info	info_bits	info_cond	cplx	n_xy_ai	info_shifted	info_shifted_bits	ort_inferred	is_causal	sign	partial_correlation	p_y2x	p_x2y
cbfb	fn1	N	adam10 [100%]	29.686968	0.194678370511952	0	0	220	0	0	0	NA		0	NA	NA
gsk3b	pms2	N	adam10 [100%]	35.236574	0.231071048035077	0	0	220	0	0	0	NA		0	NA	NA
nfkb2	rbl2	N	adam10 [100%]	48.037233	0.315013990123308	0	0	220	0	0	0	NA		0	NA	NA
adam17	rbl2	N	jak1 [100%]	27.372464	0.179500536680508	0	0	220	0	0	0	NA		0	NA	NA
acvr1	map4	N	itgav [100%]	40.102083	0.262977619424625	0	0	220	0	0	0	NA		0	NA	NA
map2k1	ncoa2	N	sf3b1 [100%]	34.863648	0.228625509440447	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	stat3	N	jak1 [100%]	34.4936	0.226198843920034	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	smad4	N	map4 [100%]	33.748437	0.221312284989335	0	0	220	0	0	0	NA		0	NA	NA
acvr1	tbl1xr1	N	adam10 [100%]	22.36993	0.146695395800151	0	0	220	0	0	0	NA		0	NA	NA
arid1a	rbl2	N	adam10 [100%]	40.203764	0.26364441339941	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	fbxw7	N	itgav [100%]	29.608868	0.194166213772436	0	0	220	0	0	0	NA		0	NA	NA
itgav	ncoa2	N	adam10 [100%]	33.898619	0.222297134201293	0	0	220	0	0	0	NA		0	NA	NA
cbfb	pms2	N	eif4e [100%]	34.009673	0.223025393542524	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	rbl2	N	adam10 [100%]	21.98473	0.144169367937649	0	0	220	0	0	0	NA		0	NA	NA
foxp1	mapk6	N	adam10 [100%]	22.208396	0.145636103524083	0	0	220	0	0	0	NA		0	NA	NA
map2k1	stat3	N	adam10 [100%]	46.863165	0.307314798844824	0	0	220	0	0	0	NA		0	NA	NA
fn1	rad51	N	adam10 [100%]	30.210657	0.198112568344988	0	0	220	0	0	0	NA		0	NA	NA
fn1	plagl1	N	col12a1 [100%]	40.014775	0.262405079339944	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	foxp1	N	itgav [100%]	22.013824	0.144360157799102	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	tnk2	N	map2k1 [100%]	27.038802	0.177312479804448	0	0	220	0	0	0	NA		0	NA	NA
arid5b	nfkb2	N	adam10 [100%]	29.756688	0.195135573685819	0	0	220	0	0	0	NA		0	NA	NA
itgav	smad4	N	map4 [100%]	33.306242	0.218412500745671	0	0	220	0	0	0	NA		0	NA	NA
smad4	stat3	N	jak1 [100%]	30.882856	0.202520650907673	0	0	220	0	0	0	NA		0	NA	NA
casp8	rad51	N	sf3b1 [100%]	27.348772	0.179345171540013	0	0	220	0	0	0	NA		0	NA	NA
stat3	utrn	N	map2k1 [100%]	38.513334	0.252559072590456	0	0	220	0	0	0	NA		0	NA	NA
hsd17b6	pms2	N	eif4e [100%]	37.63513	0.246800070064598	0	0	220	0	0	0	NA		0	NA	NA
arid5b	gdf11	N	mapk9 [100%]	26.750542	0.1754221558386	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	arid5b	N	itgav [100%]	33.761608	0.221398656518351	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	nfkb2	N	map2k1 [100%]	22.928764	0.15036006416597	0	0	220	0	0	0	NA		0	NA	NA
acvr1	rbl2	N	adam10 [100%]	24.82335	0.16278419974205	0	0	220	0	0	0	NA		0	NA	NA
plagl1	tbl1xr1	N	adam10 [100%]	26.713064	0.17517638618068	0	0	220	0	0	0	NA		0	NA	NA
mapk9	ncor1	N	jak1 [100%]	27.521304	0.180476585452716	0	0	220	0	0	0	NA		0	NA	NA
jak1	rbl2	N	adam10 [100%]	45.257927	0.29678812201734	0	0	220	0	0	0	NA		0	NA	NA
mmp13	plagl1	N	col12a1 [100%]	27.010934	0.177129729688996	0	0	220	0	0	0	NA		0	NA	NA
arid1a	gdf11	N	mapk9 [100%]	33.593478	0.220296109621875	0	0	220	0	0	0	NA		0	NA	NA
smad4	st7	N	map4 [100%]	35.128267	0.230360802708743	0	0	220	0	0	0	NA		0	NA	NA
casp8	ncoa2	N	sf3b1 [100%]	36.714434	0.240762417549296	0	0	220	0	0	0	NA		0	NA	NA
mapk9	tnk2	N	itgav [100%]	48.530054	0.318245764726698	0	0	220	0	0	0	NA		0	NA	NA
mmp11	ptprd	N	col12a1 [100%]	27.093261	0.177669605846411	0	0	220	0	0	0	NA		0	NA	NA
adam10	ncor1	N	jak1 [100%]	21.90054	0.14361727477632	0	0	220	0	0	0	NA		0	NA	NA
hsd17b6	ncor2	N	akt1s1 [100%]	24.389676	0.159940293700403	0	0	220	0	0	0	NA		0	NA	NA
mmp11	myh9	N	col6a3 [100%]	21.937047	0.143856676902946	0	0	220	0	0	0	NA		0	NA	NA
acvr1	mapk9	N	adam10 [100%]	26.720458	0.175224873849463	0	0	220	0	0	0	NA		0	NA	NA
mapk9	sf3b1	N	adam10 [100%]	51.238362	0.336006048912152	0	0	220	0	0	0	NA		0	NA	NA
mmp13	tbl1xr1	N	itgav [100%]	26.715064	0.175189501590142	0	0	220	0	0	0	NA		0	NA	NA
map4	mapk6	N	adam10 [100%]	47.929289	0.314306125243791	0	0	220	0	0	0	NA		0	NA	NA
arid5b	fbxw7	N	map4 [100%]	33.70755	0.221044160115985	0	0	220	0	0	0	NA		0	NA	NA
ncoa2	rad51	N	adam10 [100%]	21.922376	0.143760468816833	0	0	220	0	0	0	NA		0	NA	NA
col6a3	map4	N	itgav [100%]	21.649364	0.141970136732728	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	gdf11	N	mapk9 [100%]	26.879982	0.176270985139021	0	0	220	0	0	0	NA		0	NA	NA
itgav	ppp2cb	N	eif4e [100%]	26.572436	0.174254189279724	0	0	220	0	0	0	NA		0	NA	NA
col12a1	mapk6	N	hsd17b6 [100%]	21.660312	0.142041930484126	0	0	220	0	0	0	NA		0	NA	NA
itgav	mapk6	N	adam10 [100%]	54.355167	0.356445135807234	0	0	220	0	0	0	NA		0	NA	NA
col6a3	jak1	N	itgav [100%]	36.52611	0.239527444363476	0	0	220	0	0	0	NA		0	NA	NA
arid5b	col12a1	N	hsd17b6 [100%]	23.691497	0.155361841968799	0	0	220	0	0	0	NA		0	NA	NA
pdgfra	pdgfrb	N	col6a3 [100%]	30.149797	0.197713466435041	0	0	220	0	0	0	NA		0	NA	NA
foxp1	tbl1xr1	N	map4 [100%]	27.286617	0.178937577402439	0	0	220	0	0	0	NA		0	NA	NA
adam17	mapk14	N	stat3 [100%]	21.823043	0.143109072332757	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	tnk2	N	itgav [100%]	26.665609	0.174865190302655	0	0	220	0	0	0	NA		0	NA	NA
acvr1	zfp36l1	N	pdgfra [100%]	29.945037	0.196370710814257	0	0	220	0	0	0	NA		0	NA	NA
afdn	itgav	N	fbxw7 [100%]	21.88654	0.143525466910082	0	0	220	0	0	0	NA		0	NA	NA
adam17	mapk6	N	mapk9 [100%]	33.174678	0.217549742880401	0	0	220	0	0	0	NA		0	NA	NA
tbl1xr1	tnk2	N	adam10 [100%]	26.501152	0.173786729855657	0	0	220	0	0	0	NA		0	NA	NA
arid5b	col6a3	N	itgav [100%]	33.590182	0.220274495427081	0	0	220	0	0	0	NA		0	NA	NA
col6a3	map2k1	N	itgav [100%]	36.502168	0.239370439796799	0	0	220	0	0	0	NA		0	NA	NA
map2k1	tbl1xr1	N	adam10 [100%]	44.674127	0.292959733995199	0	0	220	0	0	0	NA		0	NA	NA
adam17	smad7	N	stat3 [100%]	24.048838	0.157705178735191	0	0	220	0	0	0	NA		0	NA	NA
col6a3	eif4e	N	itgav [100%]	21.462751	0.140746383779703	0	0	220	0	0	0	NA		0	NA	NA
cbfb	utrn	N	map2k1 [100%]	33.204623	0.21774611334858	0	0	220	0	0	0	NA		0	NA	NA
cbfb	mapk6	N	adam10 [100%]	53.400236	0.350182980270456	0	0	220	0	0	0	NA		0	NA	NA
ncor1	plagl1	N	jak1 [100%]	21.601748	0.141657885064241	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	arid1a	N	hsd17b6 [100%]	35.81098	0.234837832978972	0	0	220	0	0	0	NA		0	NA	NA
arid5b	ctnna1	N	itgav [100%]	28.50983	0.186959047079943	0	0	220	0	0	0	NA		0	NA	NA
mapk14	ncoa2	N	sf3b1 [100%]	39.026253	0.255922643943536	0	0	220	0	0	0	NA		0	NA	NA
cbfb	gdf11	N	fbxw7 [100%]	23.084044	0.151378344556648	0	0	220	0	0	0	NA		0	NA	NA
st7	tbl1xr1	N	map4 [100%]	23.595832	0.154734499145678	0	0	220	0	0	0	NA		0	NA	NA
itgav	ncor2	N	akt1s1 [100%]	26.265035	0.172238344287614	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	plagl1	N	adam10 [100%]	30.781615	0.20185674232297	0	0	220	0	0	0	NA		0	NA	NA
cbfb	ncoa2	N	adam10 [100%]	29.991179	0.196673296425969	0	0	220	0	0	0	NA		0	NA	NA
arid1a	erbb4	N	arid5b [100%]	32.065156	0.210273825211505	0	0	220	0	0	0	NA		0	NA	NA
smad4	utrn	N	map4 [100%]	21.368566	0.140128746359584	0	0	220	0	0	0	NA		0	NA	NA
arid1a	sf3b1	N	adam10 [100%]	35.566516	0.233234710249536	0	0	220	0	0	0	NA		0	NA	NA
mapk6	mapk9	N	adam10 [100%]	52.282601	0.342853859943074	0	0	220	0	0	0	NA		0	NA	NA
cdk6	eif4e	N	arid5b [100%]	21.477156	0.140840847516357	0	0	220	0	0	0	NA		0	NA	NA
foxp1	mapk9	N	jak1 [100%]	37.131231	0.243495649208193	0	0	220	0	0	0	NA		0	NA	NA
nfkb2	tbl1xr1	N	adam10 [100%]	30.540737	0.2002771355227	0	0	220	0	0	0	NA		0	NA	NA
arid5b	fn1	N	adam10 [100%]	26.030082	0.170697591887878	0	0	220	0	0	0	NA		0	NA	NA
acvr1	fgf1	N	itgav [100%]	21.399591	0.140332199148873	0	0	220	0	0	0	NA		0	NA	NA
foxp1	rad51	N	adam10 [100%]	26.170638	0.171619316634092	0	0	220	0	0	0	NA		0	NA	NA
nfkb2	tnk2	N	adam10 [100%]	25.837733	0.169436223940514	0	0	220	0	0	0	NA		0	NA	NA
eif4e	plagl1	N	jak1 [100%]	23.858402	0.156456355676979	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	col6a3	N	itgav [100%]	26.941567	0.176674841384899	0	0	220	0	0	0	NA		0	NA	NA
adam17	plagl1	N	jak1 [100%]	32.550625	0.21345738756971	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	kdm6a	N	adam10 [100%]	35.602259	0.233469102289748	0	0	220	0	0	0	NA		0	NA	NA
map4	mapk9	N	adam10 [100%]	58.391767	0.382915966725654	0	0	220	0	0	0	NA		0	NA	NA
gdf11	jak1	N	mapk9 [100%]	30.968663	0.203083347877552	0	0	220	0	0	0	NA		0	NA	NA
arid1a	cdk6	N	arid5b [100%]	22.013824	0.144360157799102	0	0	220	0	0	0	NA		0	NA	NA
rbl2	stat3	N	adam10 [100%]	26.764529	0.175513878454677	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	st7	N	map4 [100%]	23.950008	0.157057080776595	0	0	220	0	0	0	NA		0	NA	NA
plagl1	smad7	N	col12a1 [100%]	34.039556	0.22322135743301	0	0	220	0	0	0	NA		0	NA	NA
arid1a	rad51	N	adam10 [100%]	21.239342	0.139281333523385	0	0	220	0	0	0	NA		0	NA	NA
gsk3b	mapk9	N	adam10 [100%]	36.003094	0.236097659865724	0	0	220	0	0	0	NA		0	NA	NA
col12a1	tbl1xr1	N	itgav [100%]	27.726589	0.181822783868484	0	0	220	0	0	0	NA		0	NA	NA
mapk6	smad7	N	map4 [100%]	29.450367	0.193126811014818	0	0	220	0	0	0	NA		0	NA	NA
casp8	hsd17b6	N	sf3b1 [100%]	21.107366	0.138415873883765	0	0	220	0	0	0	NA		0	NA	NA
adam17	fn1	N	adam10 [100%]	21.309961	0.139744432073806	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	tsc2	N	map2k1 [100%]	26.177433	0.171663876237741	0	0	220	0	0	0	NA		0	NA	NA
erbb4	hsd17b6	N	arid5b [100%]	25.988534	0.170425132371701	0	0	220	0	0	0	NA		0	NA	NA
ncoa2	plagl1	N	jak1 [100%]	26.097171	0.171137541740597	0	0	220	0	0	0	NA		0	NA	NA
fn1	smad7	N	col12a1 [100%]	23.630083	0.15495910709043	0	0	220	0	0	0	NA		0	NA	NA
fn1	nfkb2	N	adam10 [100%]	21.211193	0.139096740692903	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	tbl1xr1	N	adam10 [100%]	25.533655	0.167442170201226	0	0	220	0	0	0	NA		0	NA	NA
arid5b	eif4e	N	mapk9 [100%]	41.738009	0.273705539094904	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	col12a1	N	hsd17b6 [100%]	21.035632	0.137945463492569	0	0	220	0	0	0	NA		0	NA	NA
pms2	rbl2	N	eif4e [100%]	25.888268	0.169767617549111	0	0	220	0	0	0	NA		0	NA	NA
adam17	rad51	N	adam10 [100%]	22.308131	0.146290136205461	0	0	220	0	0	0	NA		0	NA	NA
foxp1	ncor1	N	jak1 [100%]	21.100251	0.138369215814602	0	0	220	0	0	0	NA		0	NA	NA
nfkb2	utrn	N	map2k1 [100%]	30.196842	0.198021973654125	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	rad51	N	adam10 [100%]	34.512108	0.226320213919201	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	ncoa2	N	adam10 [100%]	30.671737	0.201136194842502	0	0	220	0	0	0	NA		0	NA	NA
acvr1	plagl1	N	itgav [100%]	20.626788	0.1352643852594	0	0	220	0	0	0	NA		0	NA	NA
itgav	mapk9	N	adam10 [100%]	56.433017	0.370071062583194	0	0	220	0	0	0	NA		0	NA	NA
jak1	rad51	N	adam10 [100%]	35.352977	0.231834384538916	0	0	220	0	0	0	NA		0	NA	NA
itgav	rad51	N	adam10 [100%]	35.109378	0.230236934224073	0	0	220	0	0	0	NA		0	NA	NA
adam17	smad4	N	jak1 [100%]	20.693594	0.13570247928168	0	0	220	0	0	0	NA		0	NA	NA
erbb4	mapk6	N	map2k1 [100%]	20.819864	0.136530520658103	0	0	220	0	0	0	NA		0	NA	NA
arid5b	mapk14	N	adam10 [100%]	20.782855	0.136287826563702	0	0	220	0	0	0	NA		0	NA	NA
foxp1	gdf11	N	mapk9 [100%]	20.895422	0.137026007712192	0	0	220	0	0	0	NA		0	NA	NA
cbfb	col12a1	N	hsd17b6 [100%]	28.57574	0.187391265398784	0	0	220	0	0	0	NA		0	NA	NA
erbb4	nfkb2	N	map2k1 [100%]	20.580193	0.134958829007444	0	0	220	0	0	0	NA		0	NA	NA
itgav	ptprd	N	col12a1 [100%]	25.971066	0.170310582385454	0	0	220	0	0	0	NA		0	NA	NA
stk11	utrn	N	adam10 [100%]	20.689823	0.135677750177138	0	0	220	0	0	0	NA		0	NA	NA
sf3b1	stk11	N	adam10 [100%]	20.689823	0.135677750177138	0	0	220	0	0	0	NA		0	NA	NA
chd1	jak1	N	adam17 [100%]	25.874321	0.169676157241223	0	0	220	0	0	0	NA		0	NA	NA
pdgfrb	plagl1	N	col12a1 [100%]	31.68632	0.207789530581913	0	0	220	0	0	0	NA		0	NA	NA
adam17	kdm6a	N	jak1 [100%]	23.151888	0.15182324547644	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	mapk6	N	mapk9 [100%]	37.670178	0.247029904500021	0	0	220	0	0	0	NA		0	NA	NA
adam17	itgav	N	jak1 [100%]	41.389986	0.271423307021198	0	0	220	0	0	0	NA		0	NA	NA
cbfb	ctnna1	N	itgav [100%]	35.519807	0.232928406419241	0	0	220	0	0	0	NA		0	NA	NA
col12a1	rbl2	N	itgav [100%]	25.516362	0.167328767813307	0	0	220	0	0	0	NA		0	NA	NA
adam17	ctnna1	N	jak1 [100%]	22.859662	0.149906913653627	0	0	220	0	0	0	NA		0	NA	NA
mapk6	ncoa2	N	adam10 [100%]	20.686035	0.135652909591616	0	0	220	0	0	0	NA		0	NA	NA
pms2	smad7	N	mapk9 [100%]	23.668323	0.155209873719355	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	gsk3b	N	smad4 [100%]	32.922613	0.215896775037302	0	0	220	0	0	0	NA		0	NA	NA
afdn	foxp1	N	map2k1 [100%]	20.448612	0.134095959661193	0	0	220	0	0	0	NA		0	NA	NA
mapk6	st7	N	map4 [100%]	20.628427	0.135275133337455	0	0	220	0	0	0	NA		0	NA	NA
arid5b	smad7	N	map4 [100%]	20.429855	0.133972956793548	0	0	220	0	0	0	NA		0	NA	NA
jak1	mmp7	N	hsd17b6 [100%]	25.974606	0.170333796660203	0	0	220	0	0	0	NA		0	NA	NA
jak1	ptprm	N	itgav [100%]	24.942032	0.163562481254972	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	tbl1xr1	N	map4 [100%]	28.628537	0.187737492535483	0	0	220	0	0	0	NA		0	NA	NA
adam17	arid5b	N	jak1 [100%]	37.17728	0.243797624953366	0	0	220	0	0	0	NA		0	NA	NA
mmp13	utrn	N	itgav [100%]	26.81964	0.175875280120124	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	erbb4	N	map2k1 [100%]	25.647892	0.168191302716617	0	0	220	0	0	0	NA		0	NA	NA
ccnd1	itgav	N	map4 [100%]	21.879443	0.143478926879603	0	0	220	0	0	0	NA		0	NA	NA
adam17	gdf11	N	mapk9 [100%]	28.381329	0.186116375464264	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	rbl2	N	map4 [100%]	20.28624	0.133031172028561	0	0	220	0	0	0	NA		0	NA	NA
kdm6a	stk11	N	adam10 [100%]	21.020153	0.137843956781033	0	0	220	0	0	0	NA		0	NA	NA
eif4e	ncoa2	N	adam10 [100%]	28.678183	0.188063056344574	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	mmp13	N	hsd17b6 [100%]	28.29983	0.185581929086367	0	0	220	0	0	0	NA		0	NA	NA
gdf11	itgav	N	fbxw7 [100%]	30.766728	0.201759117772635	0	0	220	0	0	0	NA		0	NA	NA
ncor1	stat3	N	jak1 [100%]	34.358718	0.225314327590465	0	0	220	0	0	0	NA		0	NA	NA
erbb4	jak1	N	arid5b [100%]	27.111268	0.177787690435507	0	0	220	0	0	0	NA		0	NA	NA
gdf11	stk11	N	adam10 [100%]	20.591988	0.13503617713475	0	0	220	0	0	0	NA		0	NA	NA
acvr1	utrn	N	adam10 [100%]	25.520067	0.167353064109337	0	0	220	0	0	0	NA		0	NA	NA
casp8	smad7	N	stat3 [100%]	20.437387	0.134022349425584	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	cbfb	N	itgav [100%]	43.021928	0.282125100795827	0	0	220	0	0	0	NA		0	NA	NA
eif4e	gsk3b	N	adam10 [100%]	45.996068	0.301628632745416	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	afdn	N	map2k1 [100%]	20.222449	0.132612849486045	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	sf3b1	N	itgav [100%]	28.505922	0.186933419569853	0	0	220	0	0	0	NA		0	NA	NA
acvr1	col12a1	N	col6a3 [100%]	25.278715	0.165770348957025	0	0	220	0	0	0	NA		0	NA	NA
fn1	mmp11	N	col12a1 [100%]	47.805747	0.313495973285875	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	foxp1	N	map4 [100%]	20.211263	0.132539495000921	0	0	220	0	0	0	NA		0	NA	NA
kdm6a	rbl2	N	adam10 [100%]	42.199296	0.276730523037298	0	0	220	0	0	0	NA		0	NA	NA
ncor1	tbl1xr1	N	jak1 [100%]	20.085428	0.131714306226056	0	0	220	0	0	0	NA		0	NA	NA
acvr1	hsd17b6	N	itgav [100%]	28.339069	0.185839246862319	0	0	220	0	0	0	NA		0	NA	NA
eif4e	epcam	N	zfp36l1 [100%]	28.605076	0.187583642224781	0	0	220	0	0	0	NA		0	NA	NA
adam17	stk11	N	adam10 [100%]	24.969612	0.163743342751462	0	0	220	0	0	0	NA		0	NA	NA
smad7	stk11	N	adam10 [100%]	24.992369	0.163892576438032	0	0	220	0	0	0	NA		0	NA	NA
jak1	map4	N	adam10 [100%]	54.127961	0.354955185946051	0	0	220	0	0	0	NA		0	NA	NA
arid1a	utrn	N	adam10 [100%]	29.577679	0.193961685519571	0	0	220	0	0	0	NA		0	NA	NA
pms2	zfp36l1	N	eif4e [100%]	25.290221	0.165845801907663	0	0	220	0	0	0	NA		0	NA	NA
afdn	smad4	N	fbxw7 [100%]	25.166205	0.165032541597705	0	0	220	0	0	0	NA		0	NA	NA
nt5e	ppp2cb	N	pdgfra [100%]	20.723294	0.1358972431122	0	0	220	0	0	0	NA		0	NA	NA
map4	rad51	N	adam10 [100%]	33.447937	0.219341694717575	0	0	220	0	0	0	NA		0	NA	NA
jak1	st7	N	map4 [100%]	27.819406	0.18243145034853	0	0	220	0	0	0	NA		0	NA	NA
col12a1	dll1	N	pdgfrb [100%]	34.098311	0.223606655374498	0	0	220	0	0	0	NA		0	NA	NA
arid1a	tbl1xr1	N	adam10 [100%]	31.603091	0.20724373937483	0	0	220	0	0	0	NA		0	NA	NA
erbb4	mapk9	N	map2k1 [100%]	22.260472	0.145977602555671	0	0	220	0	0	0	NA		0	NA	NA
hsd17b6	st7	N	map4 [100%]	30.182283	0.197926500030942	0	0	220	0	0	0	NA		0	NA	NA
rad51	utrn	N	map2k1 [100%]	20.094879	0.131776283093472	0	0	220	0	0	0	NA		0	NA	NA
cbfb	fbxw7	N	mapk9 [100%]	34.780923	0.22808302331655	0	0	220	0	0	0	NA		0	NA	NA
fgf1	utrn	N	itgav [100%]	20.088935	0.131737304096549	0	0	220	0	0	0	NA		0	NA	NA
eif4e	kdm3a	N	zfp36l1 [100%]	24.536757	0.160904807469989	0	0	220	0	0	0	NA		0	NA	NA
ccnd1	eif4e	N	map4 [100%]	19.998372	0.131143418682967	0	0	220	0	0	0	NA		0	NA	NA
adam17	ccnd1	N	map4 [100%]	25.009246	0.164003250820782	0	0	220	0	0	0	NA		0	NA	NA
col12a1	ctnna1	N	hsd17b6 [100%]	19.656405	0.128900900069114	0	0	220	0	0	0	NA		0	NA	NA
st7	tnk2	N	map2k1 [100%]	19.656405	0.128900900069114	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	st7	N	map2k1 [100%]	19.656405	0.128900900069114	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	smad7	N	stat3 [100%]	28.918124	0.18963651857551	0	0	220	0	0	0	NA		0	NA	NA
chd1	ctcf	N	adam17 [100%]	19.760071	0.12958071108779	0	0	220	0	0	0	NA		0	NA	NA
gsk3b	mapk6	N	adam10 [100%]	19.835207	0.130073430790482	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	ccnd1	N	map4 [100%]	19.863807	0.130260981145798	0	0	220	0	0	0	NA		0	NA	NA
acvr1	fn1	N	adam10 [100%]	31.080682	0.203817935403849	0	0	220	0	0	0	NA		0	NA	NA
mapk6	ncor2	N	akt1s1 [100%]	19.892149	0.130446839613293	0	0	220	0	0	0	NA		0	NA	NA
fbxw7	mmp7	N	arid5b [100%]	19.848793	0.130162523766962	0	0	220	0	0	0	NA		0	NA	NA
map4	mmp7	N	hsd17b6 [100%]	19.848793	0.130162523766962	0	0	220	0	0	0	NA		0	NA	NA
eif4e	st7	N	map4 [100%]	29.04034	0.190437975016952	0	0	220	0	0	0	NA		0	NA	NA
acvr1	fas	N	pdgfra [100%]	19.966737	0.130935965693792	0	0	220	0	0	0	NA		0	NA	NA
akt1s1	mmp7	N	hsd17b6 [100%]	19.77244	0.129661823337612	0	0	220	0	0	0	NA		0	NA	NA
ncor1	utrn	N	jak1 [100%]	19.90951	0.130560687925133	0	0	220	0	0	0	NA		0	NA	NA
mmp7	plagl1	N	col12a1 [100%]	19.874537	0.130331345317565	0	0	220	0	0	0	NA		0	NA	NA
hsd17b6	mapk6	N	adam10 [100%]	42.369062	0.277843798338714	0	0	220	0	0	0	NA		0	NA	NA
foxp1	smad1	N	jak1 [100%]	19.845163	0.130138719298787	0	0	220	0	0	0	NA		0	NA	NA
arid5b	utrn	N	map2k1 [100%]	28.111624	0.184347729709705	0	0	220	0	0	0	NA		0	NA	NA
eif4e	fas	N	ppp2cb [100%]	33.633383	0.220557794829178	0	0	220	0	0	0	NA		0	NA	NA
jak1	stk11	N	adam10 [100%]	21.900107	0.143614435290171	0	0	220	0	0	0	NA		0	NA	NA
acvr1	stk11	N	adam10 [100%]	21.782785	0.142845072255684	0	0	220	0	0	0	NA		0	NA	NA
ncor1	sf3b1	N	adam17 [100%]	22.308672	0.14629368392372	0	0	220	0	0	0	NA		0	NA	NA
cbfb	nfkb2	N	adam10 [100%]	32.159068	0.210889672378232	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	plagl1	N	jak1 [100%]	24.194473	0.158660210063736	0	0	220	0	0	0	NA		0	NA	NA
cdk6	map2k1	N	arid5b [100%]	28.288158	0.185505387556743	0	0	220	0	0	0	NA		0	NA	NA
acvr1	smad4	N	itgav [100%]	19.799199	0.129837300958517	0	0	220	0	0	0	NA		0	NA	NA
acvr2b	ppp2cb	N	eif4e [100%]	19.528198	0.128060156418626	0	0	220	0	0	0	NA		0	NA	NA
nfkb2	st7	N	map2k1 [100%]	24.539181	0.160920703346258	0	0	220	0	0	0	NA		0	NA	NA
arid1a	foxp1	N	itgav [100%]	38.817186	0.254551644288475	0	0	220	0	0	0	NA		0	NA	NA
rbl2	smad4	N	adam10 [100%]	24.216962	0.158807686285439	0	0	220	0	0	0	NA		0	NA	NA
fn1	itgav	N	adam10 [100%]	24.716234	0.162081764642051	0	0	220	0	0	0	NA		0	NA	NA
arid1a	stk11	N	adam10 [100%]	19.523726	0.128030830363068	0	0	220	0	0	0	NA		0	NA	NA
eif4e	mmp7	N	hsd17b6 [100%]	21.622724	0.141795439478685	0	0	220	0	0	0	NA		0	NA	NA
afdn	akt1s1	N	map2k1 [100%]	22.378505	0.146751628118222	0	0	220	0	0	0	NA		0	NA	NA
cdk6	stat3	N	arid5b [100%]	24.608381	0.161374496513665	0	0	220	0	0	0	NA		0	NA	NA
chd1	mapk9	N	adam17 [100%]	24.51367	0.160753409740857	0	0	220	0	0	0	NA		0	NA	NA
gdf11	smad4	N	fbxw7 [100%]	35.349779	0.231813412999186	0	0	220	0	0	0	NA		0	NA	NA
smad7	utrn	N	map2k1 [100%]	22.156334	0.145294696300362	0	0	220	0	0	0	NA		0	NA	NA
fn1	mapk6	N	adam10 [100%]	24.62266	0.161468133979523	0	0	220	0	0	0	NA		0	NA	NA
arid1a	fn1	N	adam10 [100%]	24.53524	0.160894859431912	0	0	220	0	0	0	NA		0	NA	NA
eif4e	mmp13	N	hsd17b6 [100%]	19.43375	0.127440794322163	0	0	220	0	0	0	NA		0	NA	NA
mapk9	ppp2cb	N	eif4e [100%]	19.43375	0.127440794322163	0	0	220	0	0	0	NA		0	NA	NA
mapk14	smad4	N	adam10 [100%]	19.603151	0.128551676061352	0	0	220	0	0	0	NA		0	NA	NA
acvr1	acvr2b	N	itgav [100%]	27.611293	0.181066706743783	0	0	220	0	0	0	NA		0	NA	NA
eif4e	fn1	N	adam10 [100%]	24.340148	0.15961550370047	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	map2k1	N	itgav [100%]	31.73051	0.208079315553989	0	0	220	0	0	0	NA		0	NA	NA
ctnna1	smad4	N	itgav [100%]	24.203979	0.158722547604912	0	0	220	0	0	0	NA		0	NA	NA
