x	y	type	ai	info	info_bits	info_cond	cplx	n_xy_ai	info_shifted	info_shifted_bits	ort_inferred	is_causal	sign	partial_correlation	p_y2x	p_x2y
myh9	runx1	P	NA	18.45924	0.13382439199286	18.45924	10.028678	199	8.430562	0.0611192461774218	1	FALSE	+	0.342827666414999	0.5	0.5
ccnd2	csf1r	P	NA	23.275151	0.168738416701718	23.275151	14.8489	199	8.426251	0.0610879926180184	-2	FALSE	+	0.424154149829742	0.691070340268603	0.5
col12a1	nfkb2	P	NA	18.200828	0.131950976360166	18.200828	9.791387	199	8.409441	0.0609661247605444	-2	FALSE	-	-0.33803539144503	0.959445793472409	0.5
ccnd2	klrg1	P	NA	18.394875	0.133357763518957	18.394875	9.994393	199	8.400482	0.060901174484809	1	FALSE	+	0.470015406584246	0.5	0.5
abcc10	psen2	P	NA	18.33708	0.132938765730574	18.33708	9.974614	199	8.362466	0.0606255689839325	2	FALSE	+	0.391540111984447	0.5	0.659224846124081
akt1	myc	P	NA	23.33838	0.169196809489358	23.33838	14.994935	199	8.343445	0.0604876719870845	1	FALSE	-	-0.406875285518502	0.5	0.5
pms2	ppp2cb	P	NA	22.930545	0.166240118373775	22.930545	14.596901	199	8.333644	0.0604166174438898	1	FALSE	+	0.369313654614373	0.5	0.5
mapk14	smad4	P	NA	22.909508	0.166087605933699	22.909508	14.576049	199	8.333459	0.0604152762449824	1	FALSE	+	0.23779024925469	0.5	0.5
csf1r	pdgfra	P	NA	18.14883	0.131574005220788	18.14883	9.836829	199	8.312001	0.0602597116711764	1	FALSE	+	0.296307096671575	0.5	0.5
foxp1	map3k1	P	NA	18.286078	0.132569015316124	18.286078	9.994639	199	8.291439	0.0601106428499163	1	FALSE	+	0.363830170355998	0.5	0.0639219188132091
cdk6	ttyh1	P	ar [50%]	38.034402	0.275738910294358	13.608149	5.345016	199	8.263133	0.0599054321673665	1	FALSE	+	0.410853426257871	0.5	0.5
mmp19	tnk2	P	NA	18.197717	0.131928422469351	18.197717	9.988072	199	8.209645	0.0595176589394918	1	FALSE	-	-0.337618019207643	0.5	0.5
dll4	thsd7a	P	NA	18.20706	0.131996156639034	18.20706	10.015585	199	8.191475	0.0593859314576177	1	FALSE	+	0.285068741486866	0.5	0.5
cdh1	eif5a2	P	NA	18.061702	0.130942351283489	18.061702	9.931365	199	8.130337	0.0589426978424927	1	FALSE	-	-0.318921484987253	0.5	0.5
acvr1	mlst8	P	NA	17.993361	0.130446897907663	17.993361	9.877188	199	8.116173	0.0588400127542558	1	FALSE	-	-0.300267398408488	0.5	0.5
hey1	hey2	P	NA	18.035257	0.130750632336975	18.035257	9.958407	199	8.07685	0.0585549318643418	1	FALSE	+	0.284741455087719	0.5	0.5
erbb4	itgav	P	NA	17.5859	0.12749291818879	17.5859	9.514301	199	8.071599	0.0585168635645443	1	FALSE	-	-0.141246598517738	0.5	0.5
notch3	nrarp	P	NA	26.980109	0.195598338979617	26.980109	18.91092	199	8.069189	0.0584993917301295	-2	FALSE	+	0.253707268808938	0.9888705715633	0.5
hdac1	ugt2b15	P	NA	17.912764	0.129862591916655	17.912764	9.906126	199	8.006638	0.0580459142552418	1	FALSE	+	0.175068762766157	0.5	0.5
frmd3	ttyh1	P	ar [35%]	22.356797	0.162080603829454	18.516145	10.537892	199	7.978253	0.05784013084451	-2	FALSE	+	0.271798917477721	0.997440978837815	0.5
cdk6	myc	P	NA	17.808181	0.129104394050015	17.808181	9.833546	199	7.974635	0.0578139013437164	1	FALSE	+	0.393298309730471	0.5	0.5
nfkb2	rbl2	P	NA	22.623679	0.164015424622934	22.623679	14.664328	199	7.959351	0.057703096564797	2	FALSE	-	-0.321211821272445	0.5	0.982691086515732
eif4e	mmp13	P	NA	17.746485	0.128657115088997	17.746485	9.798503	199	7.947982	0.057620674454647	1	FALSE	+	0.190670923306682	0.5	0.5
ackr3	serpini1	P	NA	17.907575	0.129824973099735	17.907575	9.990634	199	7.916941	0.0573956357774398	1	FALSE	+	0.373579494083385	0.5	0.5
adam17	asxl2	P	NA	22.614363	0.163947886195793	22.614363	14.791151	199	7.823212	0.0567161264131811	1	FALSE	+	0.342050163012377	0.5	0.5
bmp5	syne1	P	NA	17.784705	0.128934199533533	17.784705	9.982532	199	7.802173	0.0565635994736571	2	FALSE	+	0.302974076052282	0.5	0.74220214668776
adam17	eif4e	P	NA	21.772694	0.157846018394939	21.772694	14.005042	199	7.767652	0.0563133317575439	2	FALSE	+	0.16446341304649	0.5	0.976759624346825
ar	notch1	P	NA	17.647404	0.127938805202834	17.647404	9.901705	199	7.745699	0.0561541785704453	1	FALSE	-	-0.28603200018901	0.5	0.5
nras	pik3r1	P	NA	17.685164	0.128212554774412	17.685164	9.97591	199	7.709254	0.0558899623856955	1	FALSE	-	-0.369558762170846	0.5	0.5
chd1	zfp36l1	P	NA	22.526884	0.163313687605432	22.526884	14.834829	199	7.692055	0.055765274385654	2	FALSE	+	0.406361364324941	0.5	0.990846078063976
afdn	serpini1	P	NA	17.632772	0.127832727243848	17.632772	9.948821	199	7.683951	0.0557065226237879	1	FALSE	-	-0.378850416135089	0.5	0.5
frmd3	map2	P	NA	17.651593	0.127969174295931	17.651593	10.016067	199	7.635526	0.0553554547476319	1	FALSE	+	0.342544170714397	0.00499796433066692	0.5
heyl	notch3	P	NA	22.550193	0.163482671418035	22.550193	14.962266	199	7.587927	0.0550103751433541	1	FALSE	+	0.325194400178562	0.5	0.5
map2k1	nfkb2	P	NA	17.311966	0.125506972342906	17.311966	9.795206	199	7.51676	0.0544944340480027	-2	FALSE	-	-0.232947755725285	0.988690317247541	0.5
abcc10	map2k2	P	adam10 [23%]	22.263224	0.161402225422111	14.705881	7.235947	199	7.469934	0.0541549584802405	1	FALSE	+	0.392778970244014	0.5	0.017138395803802
cacna2d3	syne1	P	NA	17.467553	0.126634935123443	17.467553	10.005336	199	7.462217	0.0540990123614941	2	FALSE	+	0.415329075426052	0.5	0.74220214668776
ncoa3	src	P	NA	22.03755	0.159766151247953	22.03755	14.614389	199	7.423161	0.053815867147841	1	FALSE	+	0.313181153009217	0.5	0.5
adgra2	mecom	P	nr2f1 [47%]	23.910028	0.17334109961365	13.609177	6.195886	199	7.413291	0.0537443123737024	1	FALSE	+	0.21793827027053	0.5	0.5
arid5b	map2k1	P	NA	16.796355	0.121768934992515	16.796355	9.455311	199	7.341044	0.0532205415766215	1	FALSE	+	0.124225054315207	0.5	0.0174547683527245
map2k2	nfkb2	P	NA	17.327021	0.12561611693507	17.327021	9.995279	199	7.331742	0.0531531046456147	1	FALSE	+	0.415635784292536	0.5	0.5
ctnna1	hsd17b6	P	sf3b1 [28%]	20.104983	0.145755574227422	12.946894	5.629401	199	7.317493	0.0530498033308528	1	FALSE	+	0.214490823373772	0.5	0.5
cxcr1	thsd7a	P	NA	22.259745	0.161377003632929	22.259745	14.97949	199	7.280255	0.0527798381151109	1	FALSE	+	0.437837673214558	0.5	0.5
adam10	fgf1	P	NA	17.288682	0.125338169773398	17.288682	10.020639	199	7.268043	0.0526913044877776	1	FALSE	+	0.360282397370205	0.5	0.5
dll1	smad6	P	NA	21.993984	0.159450309779855	21.993984	14.751663	199	7.242321	0.0525048270915879	-2	FALSE	+	0.277111185727105	0.948914141343874	0.5
asxl1	foxo3	P	NA	17.211456	0.1247783026014	17.211456	9.970644	199	7.240812	0.0524938872583382	-2	FALSE	+	0.399352062113745	0.952028290183639	0.5
dab2	ncoa3	P	NA	22.132697	0.160455940720593	22.132697	14.892527	199	7.24017	0.0524892329356435	2	FALSE	+	0.402574012275156	0.5	0.556487390575057
nras	tbl1xr1	P	NA	21.902475	0.158786894802485	21.902475	14.758884	199	7.143591	0.0517890618584876	1	FALSE	+	0.279635068591699	0.5	0.5
ccne1	jak1	P	NA	16.952328	0.122899696166448	16.952328	9.876168	199	7.07616	0.051300205731341	1	FALSE	-	-0.320413035343252	0.5	0.5
asxl1	pms2	P	NA	17.084148	0.12385535476087	17.084148	10.016304	199	7.067844	0.0512399170280242	1	FALSE	-	-0.334991373521202	0.5	0.5
hsd17b6	thada	P	NA	16.668052	0.120838773676781	16.668052	9.626433	199	7.041619	0.0510497930207513	-2	FALSE	-	-0.291607500843316	0.676616859238658	0.5
cbfb	ctcf	P	NA	17.047152	0.123587143978293	17.047152	10.00672	199	7.040432	0.0510411875985727	2	FALSE	+	0.417629246907187	0.5	0.999856027778767
pms2	runx1	P	NA	17.055589	0.123648309898193	17.055589	10.023204	199	7.032385	0.0509828490709645	6	FALSE	-	-0.430104149773575	0.988206358697896	0.979465500301445
eif5a2	myc	P	jak1 [4%]	17.140261	0.124262158513781	15.737711	8.750613	199	6.987098	0.0506545308281668	1	FALSE	-	-0.266555142191138	0.5	0.5
fgf1	mmp13	P	NA	16.918392	0.122653669538771	16.918392	9.960612	199	6.95778	0.0504419834251076	1	FALSE	+	0.384781834897688	0.5	0.5
cbfb	smad4	P	NA	21.71523	0.157429420265142	21.71523	14.772775	199	6.942455	0.0503308814075115	1	FALSE	+	0.384396017802739	0.5	0.5
cdk2	rbl1	P	NA	28.180238	0.204298942782265	28.180238	21.256835	199	6.923403	0.050192759669225	1	FALSE	+	0.432757739190739	0.5	0.5
nr2f1	stab2	P	NA	16.734175	0.121318147165166	16.734175	9.870385	199	6.86379	0.0497605818829309	1	FALSE	+	0.353179310460757	0.5	0.5
ccne1	stmn2	P	NA	16.69786	0.121054873444513	16.69786	9.839354	199	6.858506	0.0497222743422472	1	FALSE	-	-0.220250578746239	0.5	0.5
map3k1	rad51	P	NA	21.813076	0.158138776742382	21.813076	14.970825	199	6.842251	0.0496044300814952	-2	FALSE	-	-0.346853484950316	0.982637630818272	0.5
eif4e	ncstn	P	NA	16.786065	0.121694335334371	16.786065	10.022398	199	6.763667	0.0490347177845444	1	FALSE	-	-0.410971075811811	0.00978707611128519	0.5
nfkb2	serpini1	P	NA	16.70339	0.121094964417258	16.70339	9.941893	199	6.761497	0.0490189858838472	1	FALSE	-	-0.353969761629897	0.5	0.5
foxo3	runx1	P	NA	16.766895	0.121555358128673	16.766895	10.005685	199	6.76121	0.0490169052131099	1	FALSE	+	0.351551111945276	0.5	0.163507448982269
myc	sf3b1	P	jak1 [21%]	29.729533	0.215530903653491	13.014384	6.25795	199	6.756434	0.0489822805321286	1	FALSE	+	0.372900855131029	0.5	0.5
ccnb1	csf1r	P	NA	16.705908	0.121113219221846	16.705908	9.977257	199	6.728651	0.0487808614551385	1	FALSE	-	-0.320353129955525	0.5	0.5
akr1c2	tgfb3	P	NA	16.639172	0.120629401652756	16.639172	9.967962	199	6.67121	0.0483644300689892	1	FALSE	+	0.353753616567687	0.5	0.5
gata3	hsd17b4	P	NA	16.446676	0.119233858815616	16.446676	9.779323	199	6.667353	0.0483364678842018	1	FALSE	+	0.255130196436729	0.5	0.5
cbfb	mapk6	P	NA	16.196994	0.117423733271901	16.196994	9.535661	199	6.661333	0.0482928245467839	6	FALSE	+	0.262550270367703	0.98581079719512	0.60800698481291
arid1a	jak1	P	sf3b1 [36%]	24.912073	0.180605649122431	22.975892	16.315774	199	6.660118	0.0482840161323383	2	FALSE	+	0.177231611650762	0.5	0.999916307632999
map2k4	ncor1	P	NA	16.550397	0.119985807420319	16.550397	9.891736	199	6.658661	0.0482734532847274	1	FALSE	+	0.43688306566284	0.5	0.5
smad4	smad7	P	NA	23.589309	0.17101597543868	23.589309	16.982386	199	6.606923	0.0478983670735439	1	FALSE	+	0.477357387996502	0.245900232840075	0.5
itgav	nrarp	P	NA	16.477756	0.119459180232052	16.477756	9.886308	199	6.591448	0.0477861775973743	-2	FALSE	+	0.220470024901065	0.962711952913167	0.5
arid2	gdf11	P	NA	16.520151	0.119766532273552	16.520151	9.939266	199	6.580885	0.0477095987646259	1	FALSE	+	0.170524155863252	0.5	0.5
ccnb1	fas	P	NA	16.466311	0.119376207142891	16.466311	9.91759	199	6.548721	0.0474764186475649	1	FALSE	+	0.258481802954165	0.5	0.5
cyp19a1	prkg1	P	NA	16.485015	0.119511805977287	16.485015	10.005164	199	6.479851	0.0469771301678361	1	FALSE	+	0.392798380385663	0.5	0.5
ppp2cb	spen	P	NA	21.401023	0.155151506291712	21.401023	14.929888	199	6.471135	0.0469139415749899	1	FALSE	-	-0.362610914929908	0.5	0.5
e2f3	tgfb3	P	ccne1 [31%]	24.17201	0.175240396760394	10.848898	4.39292	199	6.455978	0.0468040575109962	1	FALSE	-	-0.267351655828215	0.5	0.5
ppp2cb	prkcq	P	NA	16.425646	0.119081397123606	16.425646	9.973433	199	6.452213	0.0467767623008005	1	FALSE	+	0.282563451093107	0.5	0.5
gdf11	ncor2	P	NA	16.208627	0.11750806930914	16.208627	9.786868	199	6.421759	0.0465559792114777	1	FALSE	+	0.341829862821679	0.5	0.5
ctnna1	fgf1	P	NA	16.239339	0.11773072282721	16.239339	9.841856	199	6.397483	0.0463799849159369	1	FALSE	+	0.346290939117333	0.5	0.5
kdr	pdgfrb	P	NA	16.341415	0.118470745636224	16.341415	10.010992	199	6.330423	0.0458938184363288	1	FALSE	+	0.389331633923782	0.5	0.5
itgav	mmp7	P	NA	16.251129	0.11781619707109	16.251129	9.936631	199	6.314498	0.0457783665844386	2	FALSE	+	0.38956359804642	0.5	0.975674129040448
ar	smad6	P	NA	21.240132	0.153985090976015	21.240132	14.960381	199	6.279751	0.0455264604307412	1	FALSE	-	-0.104556915089438	0.5	0.211776801852742
e2f3	fancd2	P	NA	16.150869	0.117089339760539	16.150869	9.888023	199	6.262846	0.0454039038495039	1	FALSE	+	0.343628749809654	0.5	0.5
akt1	bcl2l1	P	NA	16.284545	0.118058453842378	16.284545	10.023627	199	6.260918	0.0453899263819721	2	FALSE	+	0.387655041957663	0.5	0.995088282933832
asxl2	maml1	P	NA	16.16125	0.117164599143552	16.16125	9.922213	199	6.239037	0.0452312951749887	2	FALSE	+	0.274539467998904	0.5	0.856003631864446
foxp1	myc	P	NA	16.070785	0.116508752877853	16.070785	9.852741	199	6.218044	0.0450791017227607	1	FALSE	-	-0.36256129130501	0.5	0.00657293969451666
smad7	stat3	P	NA	16.222606	0.11760941319847	16.222606	10.021667	199	6.200939	0.0449550951967586	2	FALSE	+	0.370430745288606	0.5	0.678223224599536
akt1	tsc2	P	NA	20.990953	0.152178612043383	20.990953	14.790391	199	6.200562	0.0449523620508772	1	FALSE	+	0.387483016401359	0.5	0.5
col12a1	itgav	P	hsd17b6 [61%]	37.680045	0.273169919909412	12.231891	6.035933	199	6.195958	0.0449189843223935	1	FALSE	+	0.266362929973717	0.0869907067060458	0.5
cdkn1b	fas	P	NA	16.201451	0.117456045290983	16.201451	10.024406	199	6.177045	0.0447818702957184	1	FALSE	+	0.407463693412523	0.5	0.5
ncoa3	nf2	P	NA	21.197262	0.153674295315699	21.197262	15.023885	199	6.173377	0.0447552783087336	-2	FALSE	-	-0.371542082794445	0.999599023597392	0.5
eif4e	sdc4	P	NA	16.082015	0.116590167276392	16.082015	9.929768	199	6.152247	0.0446020916443417	1	FALSE	-	-0.328000097457151	0.0716599261744806	0.5
dab2	map3k5	P	NA	16.154693	0.11711706270444	16.154693	10.003243	199	6.15145	0.0445963136144544	-2	FALSE	+	0.3491191163069	0.913326528359844	0.5
adam10	fn1	P	NA	16.128376	0.116926271722576	16.128376	9.992077	199	6.136299	0.0444864730488035	-2	FALSE	+	0.320812000318282	0.85212392379595	0.5
ncoa3	smad4	P	bcl2l1 [25%]	20.599862	0.149343310303503	12.039878	5.919497	199	6.120381	0.0443710719449801	1	FALSE	-	-0.373388359935694	0.5	0.5
epcam	syne1	P	NA	16.119031	0.116858523053445	16.119031	10.002602	199	6.116429	0.0443424210364294	2	FALSE	+	0.330796658136732	0.5	0.541652904716327
abcc10	arid5b	P	NA	16.064328	0.116461941411124	16.064328	9.956403	199	6.107925	0.0442807693850338	1	FALSE	-	-0.274546738515968	0.5	0.5
klrg1	vegfa	P	NA	16.067551	0.116485307271008	16.067551	10.029144	199	6.038407	0.0437767830842674	1	FALSE	-	-0.38125428753943	0.5	0.5
ackr3	thada	P	NA	21.039576	0.152531115364857	21.039576	15.061728	199	5.977848	0.0433377470592362	1	FALSE	-	-0.363740258079478	0.5	0.5
kmt2d	numbl	P	NA	20.979536	0.15209584194649	20.979536	15.010885	199	5.968651	0.0432710713492309	1	FALSE	+	0.347196589005634	0.5	0.461998970587838
adgra2	ptprm	P	NA	15.834081	0.11479271424992	15.834081	9.917728	199	5.916353	0.0428919252927062	1	FALSE	+	0.25433579704591	0.5	0.5
nf2	nfkb2	P	NA	15.932811	0.115508479483021	15.932811	10.028817	199	5.903994	0.0428023259559708	1	FALSE	-	-0.387009116810433	0.5	0.5
map4	rbl2	P	NA	17.828014	0.129248177822608	17.828014	11.937998	199	5.890016	0.0427009893163651	1	FALSE	-	-0.288224572025831	0.5	0.5
map3k5	ncoa3	P	NA	15.865585	0.115021109549258	15.865585	9.992853	199	5.872732	0.0425756850897986	1	FALSE	+	0.402255828012529	0.5	0.5
afdn	ubr5	P	NA	15.859789	0.114979090149977	15.859789	9.995376	199	5.864413	0.0425153746373104	1	FALSE	+	0.35442256350051	0.5	0.5
acvr1	ccne1	P	col6a3 [<1%]	15.721557	0.113976946326398	11.798578	5.954594	199	5.843984	0.0423672700293188	1	FALSE	-	-0.175327073505507	0.5	0.5
acvr2a	spry2	P	NA	15.773342	0.114352373274601	15.773342	9.945282	199	5.82806	0.0422518254271524	1	FALSE	+	0.321639991563954	0.5	0.5
kdm6a	slc19a1	P	NA	15.374422	0.111460313446905	15.374422	9.548456	199	5.825966	0.0422366445054659	1	FALSE	-	-0.247835099427698	0.125862353938355	0.5
gdf11	smarcd1	P	NA	15.759241	0.114250144918965	15.759241	9.954686	199	5.804555	0.0420814206686796	1	FALSE	+	0.408642315581889	0.5	0.5
cyp21a2	tsc2	P	NA	15.650958	0.113465123074178	15.650958	9.86099	199	5.789968	0.0419756689472653	1	FALSE	+	0.260163994400804	0.5	0.5
ar	large1	P	NA	15.686888	0.113725605651159	15.686888	9.920026	199	5.766862	0.041808156828598	1	FALSE	+	0.265895588469385	0.5	0.5
hsd17b7	serpini1	P	NA	15.75731	0.114236145702262	15.75731	10.003655	199	5.753655	0.0417124097260603	1	FALSE	-	-0.286254215208021	0.5	0.5
palb2	rbl1	P	NA	15.743879	0.114138774661587	15.743879	10.012458	199	5.731421	0.0415512193665672	-2	FALSE	+	0.387935254916319	0.950008833687627	0.5
ccnd2	eif4ebp1	P	NA	15.703012	0.11384250019809	15.703012	10.010648	199	5.692364	0.0412680669031903	1	FALSE	-	-0.306983518723762	0.5	0.5
stat5a	thada	P	NA	15.601478	0.113106406739388	15.601478	9.941192	199	5.660286	0.041035510262378	1	FALSE	+	0.283070871837201	0.5	0.5
adgra2	tsc2	P	NA	15.592632	0.113042275682445	15.592632	9.933564	199	5.659068	0.0410266800987609	1	FALSE	+	0.312009240161562	0.5	0.5
acvr1	akr1c4	P	NA	15.461594	0.112092286372053	15.461594	9.819098	199	5.642496	0.0409065376755568	1	FALSE	+	0.259814519355871	0.5	0.5
fancd2	raf1	P	NA	18.061931	0.130944011470244	18.061931	12.428484	199	5.633447	0.0408409349246774	1	FALSE	+	0.474165304742168	0.5	0.5
palb2	pdgfra	P	NA	15.612184	0.113184022282643	15.612184	9.991313	199	5.620871	0.0407497623978723	1	FALSE	-	-0.35936196132176	0.5	0.5
nfkb2	psen2	P	NA	15.488688	0.112288710389329	15.488688	9.917772	199	5.570916	0.0403876024442662	-2	FALSE	+	0.335071446382597	0.694227160008996	0.5
prkg1	stk11	P	NA	15.365099	0.111392724271698	15.365099	9.819426	199	5.545673	0.040204597665788	1	FALSE	+	0.330177394953792	0.5	0.5
ncoa3	rad51c	P	NA	15.496668	0.112346563185441	15.496668	9.959545	199	5.537123	0.0401426125270966	1	FALSE	-	-0.337739840573925	0.5	0.5
hsd17b6	map2k1	P	adam10 [66%]	31.317233	0.227041290168162	12.547472	7.041325	199	5.506147	0.0399180450819379	6	FALSE	+	0.276222461374401	0.886997273449827	0.988690317247541
map2k2	slc19a1	P	NA	15.473548	0.11217894957064	15.473548	9.981403	199	5.492145	0.0398165344489604	6	FALSE	+	0.367511118116274	0.999090108314299	0.653155133941853
bmp5	epcam	P	syne1 [5%]	15.725937	0.114008700116745	11.167261	5.692065	199	5.475196	0.0396936588798748	1	FALSE	+	0.258868333501052	0.5	0.5
tbx3	tgfb3	P	NA	15.42918	0.111857293824036	15.42918	9.958751	199	5.470429	0.0396590994464079	1	FALSE	+	0.373917121847733	0.5	0.5
cdkn1b	kdm3a	P	zfp36l1 [54%]	30.106358	0.218262780833305	11.777914	6.321467	199	5.456447	0.0395577338079069	1	FALSE	+	0.323081459979626	0.5	0.5
cdk6	mmp7	P	ar [48%]	25.394635	0.184104090350177	12.416033	6.98925	199	5.426783	0.0393426780004047	1	FALSE	+	0.311317807162512	0.5	0.5
ccnb1	epcam	P	NA	20.177767	0.146283238126196	20.177767	14.774586	199	5.403181	0.039171570018721	1	FALSE	+	0.404114058256595	0.5	0.5
ccnd2	rbpj	P	NA	15.343686	0.111237485935464	15.343686	9.949929	199	5.393757	0.0391032486214077	1	FALSE	+	0.218261001979595	0.5	0.5
afdn	kdm3a	P	NA	15.392492	0.111591315956397	15.392492	10.006526	199	5.385966	0.0390467660230983	1	FALSE	+	0.384370453107922	0.5	0.5
dll1	hey2	P	NA	20.422284	0.148055918846362	20.422284	15.097522	199	5.324762	0.038603053926201	-2	FALSE	-	-0.0172445955031314	0.948914141343874	0.5
mapk1	smarcd1	P	NA	15.300249	0.11092257968174	15.300249	10.022101	199	5.278148	0.0382651152998895	1	FALSE	-	-0.340774351670942	0.5	0.5
dlec1	zfyve9	P	NA	15.145219	0.109798654997373	15.145219	9.884732	199	5.260487	0.0381370779274415	1	FALSE	+	0.112873501170063	0.5	0.5
ccnd2	ptpn22	P	NA	15.206751	0.110244745003685	15.206751	9.959029	199	5.247722	0.0380445352028337	1	FALSE	+	0.337664077965585	0.5	0.5
eif4e	sf3b1	P	jak1 [71%]	27.697426	0.200798689123563	12.627978	7.386036	199	5.241942	0.0380026317991335	6	FALSE	+	0.292550256501174	0.976759624346825	0.999510530639318
hsd17b6	smad7	P	col12a1 [9%]	15.723875	0.113993751186221	13.975689	8.744665	199	5.231024	0.0379234793144279	-2	FALSE	+	0.196529160135592	0.988009957139884	0.5
mmp1	mmp12	P	NA	20.1392	0.146003638027493	20.1392	14.929333	199	5.209867	0.0377700969074928	1	FALSE	+	0.384822597837673	0.5	0.5
e2f3	smad4	P	NA	15.201979	0.110210149321599	15.201979	9.997646	199	5.204333	0.0377299769358532	2	FALSE	+	0.328834187670361	0.5	0.997052941301015
bmf	runx1	P	NA	15.223708	0.110367678570561	15.223708	10.025745	199	5.197963	0.0376837961950971	1	FALSE	+	0.345960762069592	0.5	0.103581710298014
adam17	cbfb	P	NA	14.580391	0.105703807989558	14.580391	9.387261	199	5.19313	0.0376487582798578	1	FALSE	+	0.187497834812273	0.5	0.5
cdk6	sox9	P	NA	15.052159	0.109123995698353	15.052159	9.867848	199	5.184311	0.0375848229654578	1	FALSE	+	0.310811227514167	0.5	0.5
ar	kdm6a	P	NA	15.009334	0.108813526275609	15.009334	9.858829	199	5.150505	0.0373397388018784	1	FALSE	+	0.29380539058931	0.5	0.5
adam10	sf3b1	P	jak1 [78%]	36.010075	0.261063098615777	10.42439	5.286018	199	5.138372	0.0372517779027272	1	FALSE	+	0.248919797703753	0.00896263262190456	0.5
bmp4	nr2f1	P	tgfb3 [68%]	31.078834	0.225312963258348	14.385634	9.311003	199	5.074631	0.0367896732564895	1	FALSE	+	0.128361567989506	0.5	0.5
rps6kb2	tbl1xr1	P	NA	14.729911	0.106787786695657	14.729911	9.655417	199	5.074494	0.0367886800443256	-2	FALSE	-	-0.313098827470687	0.937049427351673	0.5
foxo3	mmp13	P	NA	14.905597	0.108061461675324	14.905597	9.865694	199	5.039903	0.0365379048475448	1	FALSE	-	-0.191109698320591	0.5	0.5
erbb4	kmt2d	P	NA	19.952175	0.144647758429391	19.952175	14.917074	199	5.035101	0.036503091673744	1	FALSE	-	-0.25938728444296	0.5	0.5
cdkn1a	mmp19	P	NA	15.022343	0.108907837932829	15.022343	9.990608	199	5.031735	0.0364786891033539	1	FALSE	+	0.338847266636211	0.5	0.5
bmpr1a	rbl2	P	NA	14.957638	0.108438744552826	14.957638	9.928502	199	5.029136	0.0364598470711365	2	FALSE	-	-0.164076118674285	0.5	0.999858586353058
map3k1	mapk14	P	rad51 [6%]	20.206684	0.146492878390002	15.552932	10.554831	199	4.998101	0.0362348518922722	1	FALSE	-	-0.272615313175217	0.5	0.5
epcam	mecom	P	NA	14.98853	0.108662703021183	14.98853	9.993449	199	4.995081	0.0362129577263251	1	FALSE	-	-0.324244193881771	0.5	0.5
hey2	ttyh1	P	NA	14.994049	0.108702714246965	14.994049	10.026605	199	4.967444	0.0360125971090133	1	FALSE	+	0.368057231656184	0.5	0.5
ccnd2	map2	P	NA	14.934682	0.108272319892732	14.934682	9.968529	199	4.966153	0.036003237715557	1	FALSE	-	-0.350114340686161	0.5	0.5
erbb4	map4	P	NA	14.774237	0.10710913795386	14.774237	9.809392	199	4.964845	0.0359937550767958	-2	FALSE	+	0.337592260685641	0.550134958460327	0.5
map2k2	sf3b1	P	adam10 [33%]	22.443232	0.162707233708143	12.110232	7.209238	199	4.900994	0.0355308529609375	2	FALSE	-	-0.27575070682632	0.5	0.999510530639318
adam17	adgra2	P	NA	14.821977	0.107455239769197	14.821977	9.930033	199	4.891944	0.0354652429603343	1	FALSE	-	-0.279732845234877	0.5	0.5
cdkn1a	eif4e	P	NA	14.920398	0.108168764837636	14.920398	10.029192	199	4.891206	0.0354598926641525	2	FALSE	+	0.34198873153647	0.5	0.999985853750657
adgra2	ncor2	P	NA	14.840574	0.107590062883144	14.840574	9.964388	199	4.876186	0.0353510018123226	1	FALSE	+	0.318409178035934	0.5	0.5
ctcf	kdm6a	P	NA	14.164948	0.102691960975126	14.164948	9.28999	199	4.874958	0.0353420991514672	1	FALSE	+	0.181708681063461	0.5	0.5
eif5a2	map3k3	P	NA	19.613381	0.142191595496311	19.613381	14.762619	199	4.850762	0.0351666848338323	1	FALSE	+	0.342541516388518	0.5	0.5
afdn	tgfb3	P	NA	14.630153	0.106064568746466	14.630153	9.838359	199	4.791794	0.0347391831194045	1	FALSE	-	-0.33969152522432	0.5	0.5
bmf	rad51c	P	NA	14.783115	0.107173501001966	14.783115	10.029707	199	4.753408	0.0344608952207132	1	FALSE	-	-0.34570606495056	0.5	0.5
mtor	slc19a1	P	NA	14.770124	0.107079319839774	14.770124	10.024716	199	4.745408	0.0344028974301247	2	FALSE	+	0.288247955492847	0.5	0.998885773787641
pdgfra	ptpn22	P	NA	14.764447	0.107038163157628	14.764447	10.027872	199	4.736575	0.0343388606195912	1	FALSE	+	0.36910765950967	0.5	0.5
ccnd2	map4	P	NA	14.702334	0.106587861061775	14.702334	9.970924	199	4.73141	0.0343014157960425	1	FALSE	-	-0.270674029750368	0.5	0.5
cxcr1	maml1	P	NA	14.63876	0.106126967119416	14.63876	9.907958	199	4.730802	0.0342970079639577	1	FALSE	-	-0.12936196132176	0.5	0.5
dll1	prkcq	P	NA	14.231052	0.103171196718759	14.231052	9.505751	199	4.725301	0.0342571272332043	1	FALSE	-	-0.155513416982465	0.5	0.5
tnk2	tsc2	P	NA	14.545904	0.105453786764055	14.545904	9.824373	199	4.721531	0.0342297957743895	1	FALSE	+	0.32889268904028	0.5	0.5
serpini1	slc19a1	P	NA	19.553574	0.141758011263595	19.553574	14.845926	199	4.707648	0.034129147858547	1	FALSE	-	-0.368964600955052	0.5	0.5
