x	y	type	ai	info	info_bits	info_cond	cplx	n_xy_ai	info_shifted	info_shifted_bits	ort_inferred	is_causal	sign	partial_correlation	p_y2x	p_x2y
erbb3	prkcq	P	setd2 [74%];tnk2 [12%]	30.208116	0.0945360068281964	5.559822	3.556356	461	2.003466	0.00626982746809034	-2	FALSE	-	-0.217494048638579	0.99982704784971	0.5
arid5b	cdh1	P	NA	12.361947	0.0386865935631935	12.361947	10.383533	461	1.978414	0.00619142747641063	2	FALSE	-	-0.158035482686332	0.5	0.658070034054563
hsd17b2	mmp3	P	NA	12.333511	0.0385976033762462	12.333511	10.355851	461	1.97766	0.00618906784070383	1	FALSE	+	0.186351957756614	0.5	0.5
ncor1	tgfbr3	P	map2k4 [79%]	24.733035	0.0774017937974689	7.332182	5.37348	461	1.958702	0.00612973896307873	1	FALSE	+	0.159681513533866	0.5	0.5
bmp5	mmp19	P	utrn [88%]	26.001003	0.0813698873888049	12.843905	10.897189	461	1.946716	0.00609222889201562	-2	FALSE	+	0.167550605568582	0.980681175467168	0.5
bmp5	clk3	P	NA	12.331741	0.0385920641783668	12.331741	10.408728	461	1.923013	0.00601805058278743	1	FALSE	-	-0.205322361674744	0.5	0.5
cxcr2	smad1	P	NA	17.395642	0.0544394933763119	17.395642	15.480388	461	1.915254	0.00599376886733785	1	FALSE	+	0.108227131470777	0.5	0.5
afdn	jak2	P	itgav [66%]	15.987128	0.050031562437434	7.563703	5.67158	461	1.892123	0.0059213806265769	2	FALSE	-	-0.135478598780014	0.5	0.996925857955558
casp8	inha	P	NA	12.230197	0.0382742832125707	12.230197	10.354789	461	1.875408	0.00586907119575594	1	FALSE	-	-0.167190675215915	0.5	0.5
bmpr1a	ccnd3	P	NA	12.079697	0.0378032949183108	12.079697	10.217576	461	1.862121	0.005827489657777	1	FALSE	-	-0.191513848169262	0.5	0.5
itgb3	nr1i2	P	NA	12.097729	0.0378597258878928	12.097729	10.25706	461	1.840669	0.00576035583127559	1	FALSE	-	-0.157540984264158	0.5	0.5
folr1	mmp7	P	NA	12.167493	0.0380780516510872	12.167493	10.343758	461	1.823735	0.00570736104207296	1	FALSE	+	0.283324803316107	0.5	0.5
gdf11	rab25	P	NA	12.129992	0.0379606926343228	12.129992	10.326806	461	1.803186	0.00564305314533711	1	FALSE	-	-0.222726606578737	0.5	0.5
heyl	kdr	P	hey1 [65%]	15.502435	0.0485147203822202	8.706193	6.90865	461	1.797543	0.00562539343142011	1	FALSE	+	0.219619062746316	0.5	0.5
eif5a2	kmt2d	P	NA	12.170193	0.0380865012749709	12.170193	10.377685	461	1.792508	0.00560963644762211	1	FALSE	-	-0.12035179356971	0.5	0.5
nfkb1	ubr5	P	peg3 [43%]	13.541004	0.0423764410400382	7.268008	5.487054	461	1.780954	0.0055734783163804	1	FALSE	-	-0.197737350827899	0.5	0.5
pik3r1	vegfa	P	NA	12.195148	0.0381645977060888	12.195148	10.427142	461	1.768006	0.00553295767562241	1	FALSE	-	-0.206185113691723	0.5	0.5
foxp1	rbl2	P	NA	12.096883	0.0378570783390759	12.096883	10.351499	461	1.745384	0.00546216234543805	1	FALSE	-	-0.231847846975871	0.5	0.5
tubb4a	vegfb	P	NA	17.186007	0.0537834426715467	17.186007	15.460941	461	1.725066	0.00539857736096781	1	FALSE	-	-0.2166289215022	0.5	0.5
mmp13	mmp14	P	syne1 [88%]	36.448276	0.11406452718905	10.380645	8.667593	461	1.713052	0.00536097966417553	1	FALSE	+	0.200809332745962	0.5	0.5
sik1	tubb4b	P	map2k1 [36%]	13.041236	0.0408124219181402	9.833214	8.132245	461	1.700969	0.00532316603255067	1	FALSE	-	-0.130225012489834	0.5	0.5
pten	rbl1	P	NA	12.084137	0.0378171898553641	12.084137	10.388091	461	1.696046	0.00530775955166934	1	FALSE	-	-0.238848931085031	0.5	0.5
ncoa3	smad6	P	ptprm [60%]	14.498071	0.0453715729591238	6.370143	4.711481	461	1.658662	0.00519076668527325	1	FALSE	-	-0.123580480953855	0.5	0.5
ar	nfkb2	P	eif4e [60%]	22.872131	0.0715781127294202	7.137032	5.517512	461	1.61952	0.00506827217488176	1	FALSE	+	0.249599729756724	0.5	0.5
hsd17b4	mapk6	P	NA	12.006465	0.0375741160826614	12.006465	10.42249	461	1.583975	0.00495703444119761	1	FALSE	+	0.18682706523238	0.5	0.5
smad6	thsd7a	P	epcam [41%]	12.763545	0.0399433906196597	6.928018	5.348723	461	1.579295	0.0049423884264658	1	FALSE	-	-0.134502006435413	0.5	0.5
large1	nfkb1	P	NA	11.923808	0.0373154418006771	11.923808	10.351854	461	1.571954	0.00491941483797304	6	FALSE	-	-0.192378831066211	0.997981277907384	0.983703617896308
e2f4	gdf11	P	NA	11.982024	0.0374976282095717	11.982024	10.426865	461	1.555159	0.0048668550479259	1	FALSE	+	0.155973059926131	0.5	0.5
serpini1	tp53	P	NA	11.931548	0.0373396640558105	11.931548	10.414123	461	1.517425	0.00474876685991526	1	FALSE	-	-0.18496473261925	0.5	0.5
map4	peg3	P	nr2f1 [19%];afdn [62%]	18.18611	0.0569132553363583	10.002956	8.489808	461	1.513148	0.00473538202978536	1	FALSE	+	0.22451360869044	0.5	0.5
e2f4	hras	P	NA	11.937211	0.037357386359534	11.937211	10.426057	461	1.511154	0.00472914182607271	6	FALSE	+	0.187345367300949	0.957074259524615	0.541428528231903
asxl2	map2k5	P	zfp36l1 [76%]	16.632351	0.0520507815748907	10.196556	8.694389	461	1.502167	0.0047010170965012	6	FALSE	+	0.169561414402886	0.91234508784037	0.902809685915657
map3k5	mapt	P	NA	11.867087	0.0371379339798219	11.867087	10.386381	461	1.480706	0.00463385510458684	2	FALSE	-	-0.232546483581128	0.5	0.75543424657005
pms2	wwox	P	NA	11.898885	0.0372374455132496	11.898885	10.42397	461	1.474915	0.0046157322261014	1	FALSE	-	-0.195807654488294	0.5	0.5
dll4	tsc2	P	NA	11.732424	0.0367165074238756	11.732424	10.257752	461	1.474672	0.00461497175995186	1	FALSE	+	0.22567271846499	0.5	0.5
mapk14	sf3b1	P	casp8 [85%];ncoa2 [11%]	59.561084	0.186395836261976	6.843649	5.379562	461	1.464087	0.00458184610483731	1	FALSE	+	0.286576846970829	0.5	0.5
eif4ebp1	slc19a1	P	NA	11.747683	0.03676426031678	11.747683	10.290887	461	1.456796	0.00455902899086091	1	FALSE	+	0.177170852865249	0.5	0.5
ccnd2	stat5a	P	NA	11.858375	0.0371106698600904	11.858375	10.403459	461	1.454916	0.00455314554904557	6	FALSE	+	0.15776481797718	0.807488639224103	0.999971675506317
acvr1b	dph1	P	NA	11.817569	0.0369829678777942	11.817569	10.375761	461	1.441808	0.00451212418983522	1	FALSE	-	-0.195102963148942	0.5	0.5
mapk6	myc	P	NA	11.81907	0.0369876652427755	11.81907	10.391098	461	1.427972	0.00446882456166658	1	FALSE	-	-0.211494941320048	0.5	0.5
e2f1	nfkb1	P	NA	11.749	0.0367683818555411	11.749	10.349494	461	1.399506	0.00437974049000944	1	FALSE	-	-0.196942003882039	0.5	0.5
igf1	syne1	P	pdgfra [91%]	40.504551	0.126758600566451	14.549933	13.171131	461	1.378802	0.00431494752227285	1	FALSE	+	0.100365349651972	0.5	0.5
kmt2d	rbl1	P	NA	11.697548	0.0366073633192204	11.697548	10.343041	461	1.354507	0.0042389165547709	2	FALSE	-	-0.245688504505748	0.5	0.94041458220057
map3k1	pik3r3	P	NA	11.710856	0.0366490105764962	11.710856	10.358036	461	1.35282	0.00423363710458874	1	FALSE	+	0.233020006047054	0.5	0.5
acvr2a	cyp21a2	P	NA	11.555713	0.0361634920586467	11.555713	10.229567	461	1.326146	0.00415016107959813	1	FALSE	-	-0.142827663496639	0.5	0.5
cyp3a4	cyp3a7	P	NA	11.686467	0.0365726854369035	11.686467	10.377404	461	1.309063	0.00409669999633672	1	FALSE	-	-0.109328926264447	0.5	0.5
adgra2	hsd17b7	P	NA	11.583324	0.036249900416074	11.583324	10.281892	461	1.301432	0.00407281885564904	1	FALSE	-	-0.208840231148867	0.5	0.5
herc2	jak2	P	NA	11.674312	0.0365346464819751	11.674312	10.386165	461	1.288147	0.00403124357665075	2	FALSE	-	-0.177054918221454	0.5	0.993324746367096
cxcr1	fas	P	NA	11.672835	0.0365300242247617	11.672835	10.415091	461	1.257744	0.0039360976822296	1	FALSE	+	0.19757724078725	0.5	0.5
bmp7	cdk2	P	NA	11.600994	0.0363051985101575	11.600994	10.356728	461	1.244266	0.00389391841159815	1	FALSE	+	0.152529394724965	0.5	0.5
myh9	ncor2	P	pdgfrb [79%]	23.985564	0.0750625905330257	8.639169	7.429893	461	1.209276	0.00378441754504565	2	FALSE	+	0.220712252965959	0.5	0.650085284715552
adgra2	akt3	P	NA	11.570322	0.0362092107828383	11.570322	10.366193	461	1.204129	0.00376831005833099	1	FALSE	-	-0.0870355001983354	0.5	0.5
acvr1	ptk2	P	itgav [92%]	25.83136	0.0808389912612094	9.788637	8.589171	461	1.199466	0.00375371724493475	2	FALSE	-	-0.13530723365701	0.5	0.999998000848307
casp9	dph1	P	fbxw7 [48%]	12.707673	0.0397685397360924	9.571107	8.379848	461	1.191259	0.00372803351781853	1	FALSE	+	0.116134607185394	0.5	0.5
ccnd3	numbl	P	NA	11.531403	0.0360874141487898	11.531403	10.364651	461	1.166752	0.0036513390983672	1	FALSE	-	-0.134775661429947	0.5	0.5
hsd17b4	myc	P	NA	11.589213	0.0362683299846115	11.589213	10.424188	461	1.165025	0.00364593446857195	1	FALSE	-	-0.218001513416692	0.5	0.5
map2k4	pik3r1	P	cacna2d3 [34%];tgfbr3 [54%]	25.70349	0.0804388233330565	5.666089	4.504033	461	1.162056	0.00363664301179017	1	FALSE	+	0.19926139791854	0.5	0.5
akap9	map3k5	P	NA	11.504053	0.036001822588338	11.504053	10.38024	461	1.123813	0.00351696191320293	1	FALSE	-	-0.166869858029593	0.5	0.5
chd1	mapk1	P	NA	11.490144	0.0359582945073754	11.490144	10.381184	461	1.10896	0.00347047959337143	1	FALSE	-	-0.169294329202803	0.5	0.5
mmp15	tp53	P	NA	11.377935	0.0356071375272385	11.377935	10.320856	461	1.057079	0.00330811850570036	2	FALSE	+	0.185344629209053	0.5	0.714496716016418
ccna1	fn1	P	NA	11.374011	0.0355948574071942	11.374011	10.371834	461	1.002177	0.00313630322775049	1	FALSE	+	0.178580752694672	0.5	0.5
hes1	mmp25	P	NA	11.3598	0.0355503842201528	11.3598	10.404917	461	0.954883000000001	0.0029882971122108	1	FALSE	-	-0.212248890949893	0.5	0.5
mmp16	numbl	P	NA	13.815956	0.0432369006645122	13.815956	12.925934	461	0.890022	0.00278531524009127	2	FALSE	+	0.324479561662777	0.5	0.990572132692467
nrarp	tubb4b	P	notch3 [68%]	13.20978	0.041339878735866	7.053099	6.164673	461	0.888426	0.00278032057352889	1	FALSE	+	0.209287041903928	0.5	0.5
rpgr	srd5a1	P	NA	11.254299	0.0352202198611315	11.254299	10.400369	461	0.85393	0.00267236567519808	1	FALSE	-	-0.251816603579574	0.5	0.5
kdr	vegfa	P	NA	11.198069	0.035044248620027	11.198069	10.361745	461	0.836323999999999	0.00261726786849549	1	FALSE	+	0.224068637071127	0.5	0.5
hes2	rad51c	P	NA	11.142269	0.0348696230597632	11.142269	10.323561	461	0.818708000000001	0.00256213876688964	1	FALSE	-	-0.181055084683093	0.5	0.5
maml1	setd2	P	asxl1 [49%];spen [40%];tsc2 [5%];raf1 [1%]	38.906066	0.121756157220605	9.644997	8.848957	461	0.79604	0.00249119948015022	1	FALSE	+	0.200636727017224	0.5	0.415092046185092
ccnd2	mmp7	P	col6a3 [96%]	31.021797	0.0970824136472107	10.646866	9.861588	461	0.785278	0.00245751990524773	1	FALSE	+	0.159236460139175	0.235817778637653	0.5
hras	mmp25	P	NA	11.164916	0.0349404966272057	11.164916	10.409273	461	0.755642999999999	0.00236477745939796	1	FALSE	+	0.184866940180382	0.5	0.5
akt3	nr1i2	P	NA	11.159405	0.0349232500060119	11.159405	10.413319	461	0.746086	0.00233486892033988	1	FALSE	+	0.23123357369869	0.5	0.5
bmpr1a	myh9	P	NA	11.092445	0.0347136993336954	11.092445	10.414535	461	0.677909999999999	0.00212151278778533	1	FALSE	-	-0.152032659962343	0.5	0.5
bmp5	hsd3b1	P	utrn [91%]	18.165387	0.0568484029083055	8.396583	7.733216	461	0.663367	0.00207600060995529	1	FALSE	+	0.174285435568947	0.5	0.5
rad51c	serpini1	P	foxo3 [66%]	17.260608	0.0540169057794542	11.24723	10.594346	461	0.652884	0.00204319416285412	-2	FALSE	+	0.105271115650711	0.998632085863509	0.5
folr3	mapk4	P	NA	11.043549	0.0345606797746513	11.043549	10.420065	461	0.623484000000001	0.00195118714723127	1	FALSE	-	-0.173042006798003	0.5	0.5
jak2	nfkb2	P	NA	11.009043	0.0344526935814173	11.009043	10.426489	461	0.582554	0.00182309710813455	-2	FALSE	+	0.152279559813194	0.999957991342155	0.5
flt3	nr1i2	P	NA	10.843011	0.0339330980433937	10.843011	10.323474	461	0.519537000000001	0.00162588601617859	1	FALSE	+	0.212826074475097	0.5	0.5
ccnb1	notch2	P	NA	10.907772	0.0341357669664805	10.907772	10.420408	461	0.487363999999999	0.00152520092387811	1	FALSE	-	-0.195280708131097	0.5	0.5
map2k2	mtor	P	eif4e [78%];fgf1 [19%]	32.687665	0.102295731439783	5.213567	4.765301	461	0.448266	0.00140284411106102	-2	FALSE	+	0.211613018241601	0.918790178116584	0.5
cyp2c8	prkg1	P	NA	10.721118	0.0335516350789271	10.721118	10.298045	461	0.423073	0.00132400286124516	1	FALSE	+	0.109608551342976	0.5	0.5
ccnd3	inhbc	P	NA	10.638925	0.0332944128804547	10.638925	10.265537	461	0.373388	0.00116851413433286	1	FALSE	+	0.111388977358435	0.5	0.5
adam17	rbl1	P	NA	10.739295	0.0336085198246066	10.739295	10.394909	461	0.344386	0.00107775265586027	1	FALSE	+	0.176867326026752	0.5	0.5
hras	utrn	P	NA	10.681053	0.0334262520489635	10.681053	10.356712	461	0.324341	0.00101502202224939	2	FALSE	-	-0.163287649521265	0.5	0.999964156942854
cyp11a1	eif5a2	P	col6a3 [97%]	19.548536	0.0611769543250312	7.493025	7.213552	461	0.279473	0.000874608050243735	1	FALSE	+	0.154195054712244	0.5	0.5
mecom	pdgfa	P	heyl [97%]	18.787875	0.0587964730831708	7.222315	6.946434	461	0.275881	0.000863366920988044	1	FALSE	+	0.146424150831619	0.5	0.5
gata3	hsd17b2	P	NA	10.661116	0.033363859400308	10.661116	10.387985	461	0.273130999999999	0.000854760822587945	1	FALSE	-	-0.22201465201129	0.5	0.5
ccna1	folr1	P	NA	10.700194	0.0334861536233185	10.700194	10.427813	461	0.272380999999999	0.000852413704842464	1	FALSE	+	0.163912002547188	0.5	0.5
hdac9	runx1	P	NA	10.423164	0.0326191909179444	10.423164	10.168498	461	0.254666	0.000796974783694206	1	FALSE	-	-0.119802087250603	0.5	0.5
myc	notch2	P	NA	10.631192	0.0332702125317536	10.631192	10.378802	461	0.25239	0.000789852063709253	1	FALSE	-	-0.207971104958111	0.5	0.5
tnk2	tsc2	P	eif4e [79%];asxl1 [20%]	59.823358	0.18721662020808	6.455714	6.233434	461	0.22228	0.000695623109954012	2	FALSE	+	0.224777488903544	0.5	0.971102159913068
asxl1	hist1h2bc	P	foxo3 [54%];igf1 [45%]	25.433315	0.0795933132838761	5.928756	5.715344	461	0.213412	0.000667870789731443	1	FALSE	-	-0.153204910712664	0.5	0.5
birc6	maml3	P	asxl2 [94%]	13.945798	0.0436432399475905	7.696713	7.498195	461	0.198518	0.000621260160796519	1	FALSE	+	0.159374951545723	0.5	0.5
casp9	smad1	P	NA	10.604926	0.0331880133388166	10.604926	10.418831	461	0.186095	0.000582382502460372	1	FALSE	+	0.184790546215374	0.5	0.5
ccna1	gsk3b	P	NA	10.28774	0.0321953828198591	10.28774	10.10694	461	0.1808	0.000565811851177276	1	FALSE	+	0.198961112006268	0.5	0.5
bmf	mapk4	P	NA	9.944964	0.0311226686434257	9.944964	9.798872	461	0.146092000000001	0.000457193500897076	1	FALSE	-	-0.0971521407570627	0.5	0.5
cbfb	rbl2	P	cdh1 [98%]	20.243388	0.0633514869379418	7.745362	7.61726	461	0.128102	0.000400893969908803	1	FALSE	+	0.210061670896748	0.5	0.5
hes2	rad50	P	NA	10.474984	0.0327813611067055	10.474984	10.375629	461	0.0993549999999992	0.000310930511469679	1	FALSE	+	0.118490421506155	0.5	0.5
ctnna3	hey2	P	NA	10.440437	0.032673246604368	10.440437	10.375246	461	0.0651909999999987	0.000204014603927528	1	FALSE	-	-0.133278064301052	0.5	0.5
hsd17b3	palb2	P	NA	10.446162	0.0326911629364918	10.446162	10.423922	461	0.02224	6.95998648793288e-05	1	FALSE	-	-0.104563659476989	0.5	0.5
sox9	src	P	NA	10.400957	0.0325496943262459	10.400957	10.379243	461	0.0217139999999993	6.79537529671627e-05	1	FALSE	-	-0.198627935832514	0.5	0.5
arid5b	gdf11	P	NA	10.303731	0.032245426499683	10.303731	10.296618	461	0.00711300000000037	2.22600646981426e-05	1	FALSE	-	-0.163288730639047	0.5	0.5
col12a1	pdgfrb	N	col6a3 [100%]	137.567781	0.430517039988718	0	0	461	0	0	0	NA		0	NA	NA
col12a1	pdgfra	N	col6a3 [100%]	95.639426	0.299302658576284	0	0	461	0	0	0	NA		0	NA	NA
pdgfra	pdgfrb	N	col6a3 [100%]	102.288286	0.320110201633909	0	0	461	0	0	0	NA		0	NA	NA
adgra2	col6a3	N	pdgfrb [100%]	106.649389	0.333758231288803	0	0	461	0	0	0	NA		0	NA	NA
col6a3	nt5e	N	pdgfra [100%]	83.546632	0.261458376723157	0	0	461	0	0	0	NA		0	NA	NA
mmp11	ptprd	N	col12a1 [100%]	108.268929	0.338826566053491	0	0	461	0	0	0	NA		0	NA	NA
eif4e	zfp36l1	N	ppp2cb [100%]	73.446751	0.229850896826695	0	0	461	0	0	0	NA		0	NA	NA
acvr1	nt5e	N	pdgfra [100%]	73.438126	0.229823904972622	0	0	461	0	0	0	NA		0	NA	NA
eif4e	kdm3a	N	ppp2cb [100%]	104.220081	0.326155735400751	0	0	461	0	0	0	NA		0	NA	NA
fgf1	mmp13	N	hsd17b6 [100%]	76.314419	0.238825236094626	0	0	461	0	0	0	NA		0	NA	NA
col12a1	syne1	N	hsd17b6 [100%]	59.00612	0.184659081791972	0	0	461	0	0	0	NA		0	NA	NA
adgra2	mmp11	N	pdgfrb [100%]	61.721985	0.193158355039746	0	0	461	0	0	0	NA		0	NA	NA
mmp11	mmp13	N	col6a3 [100%]	72.886849	0.228098688933455	0	0	461	0	0	0	NA		0	NA	NA
igf1	ppp2cb	N	zfp36l1 [100%]	78.608671	0.246005075537033	0	0	461	0	0	0	NA		0	NA	NA
fn1	pdgfrb	N	col6a3 [100%]	57.076421	0.178620107436856	0	0	461	0	0	0	NA		0	NA	NA
hsd17b6	mmp11	N	col12a1 [100%]	85.289562	0.266912859299331	0	0	461	0	0	0	NA		0	NA	NA
col6a3	syne1	N	pdgfra [100%]	58.149312	0.181977709443612	0	0	461	0	0	0	NA		0	NA	NA
pdgfrb	ptprd	N	col12a1 [100%]	97.934978	0.306486566356117	0	0	461	0	0	0	NA		0	NA	NA
epcam	pms2	N	eif4e [100%]	63.308105	0.198122102237696	0	0	461	0	0	0	NA		0	NA	NA
mmp11	pdgfra	N	col6a3 [100%]	58.054235	0.181680166891762	0	0	461	0	0	0	NA		0	NA	NA
ptprd	syne1	N	hsd17b6 [100%]	70.742152	0.221386880416949	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	mmp13	N	col6a3 [100%]	56.765625	0.17764747436109	0	0	461	0	0	0	NA		0	NA	NA
igf1	kdm3a	N	zfp36l1 [100%]	66.576071	0.208349170224667	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	hsd17b6	N	col6a3 [100%]	59.414055	0.185935710428642	0	0	461	0	0	0	NA		0	NA	NA
mmp3	nt5e	N	pdgfra [100%]	55.137055	0.172550880298746	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	col12a1	N	col6a3 [100%]	57.863016	0.181081748880865	0	0	461	0	0	0	NA		0	NA	NA
mmp13	pdgfrb	N	col6a3 [100%]	47.030772	0.147182346059825	0	0	461	0	0	0	NA		0	NA	NA
col6a3	hey2	N	pdgfrb [100%]	53.991196	0.168964925641788	0	0	461	0	0	0	NA		0	NA	NA
pdgfra	ptprd	N	col6a3 [100%]	92.73466	0.290212221476191	0	0	461	0	0	0	NA		0	NA	NA
adgra2	hey2	N	pdgfrb [100%]	63.728891	0.199438947954562	0	0	461	0	0	0	NA		0	NA	NA
col6a3	fgf1	N	col12a1 [100%]	59.712784	0.186870579944629	0	0	461	0	0	0	NA		0	NA	NA
fn1	ptprd	N	col12a1 [100%]	99.798918	0.312319748556799	0	0	461	0	0	0	NA		0	NA	NA
adgra2	dll1	N	pdgfrb [100%]	45.465286	0.142283172765289	0	0	461	0	0	0	NA		0	NA	NA
col6a3	dll1	N	pdgfrb [100%]	58.78363	0.183962801489049	0	0	461	0	0	0	NA		0	NA	NA
hsd17b6	pdgfrb	N	col6a3 [100%]	44.878023	0.140445338887204	0	0	461	0	0	0	NA		0	NA	NA
col12a1	dab2	N	pdgfrb [100%]	44.808852	0.140228868911773	0	0	461	0	0	0	NA		0	NA	NA
acvr1	col12a1	N	pdgfra [100%]	60.008858	0.187797140663796	0	0	461	0	0	0	NA		0	NA	NA
acvr1	hsd17b6	N	pdgfra [100%]	51.887216	0.162380540582938	0	0	461	0	0	0	NA		0	NA	NA
syne1	zfp36l1	N	pdgfra [100%]	53.850177	0.168523608045321	0	0	461	0	0	0	NA		0	NA	NA
heyl	ptprm	N	pdgfrb [100%]	51.338194	0.160662381544459	0	0	461	0	0	0	NA		0	NA	NA
adgra2	ptprm	N	pdgfrb [100%]	54.556537	0.170734154832918	0	0	461	0	0	0	NA		0	NA	NA
col6a3	ptprm	N	pdgfrb [100%]	54.598254	0.170864707780902	0	0	461	0	0	0	NA		0	NA	NA
cdk6	pdgfrb	N	ccnd2 [100%]	56.725835	0.177522951940967	0	0	461	0	0	0	NA		0	NA	NA
map2k2	ppp2cb	N	eif4e [100%]	59.394846	0.185875596048945	0	0	461	0	0	0	NA		0	NA	NA
pms2	ppp2cb	N	eif4e [100%]	56.047997	0.175401664476485	0	0	461	0	0	0	NA		0	NA	NA
adgra2	notch3	N	pdgfrb [100%]	37.536873	0.117471280970887	0	0	461	0	0	0	NA		0	NA	NA
adgra2	col12a1	N	col6a3 [100%]	52.320985	0.163738016472724	0	0	461	0	0	0	NA		0	NA	NA
adgra2	tgfb3	N	col6a3 [100%]	56.446952	0.176650190290016	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	fn1	N	col6a3 [100%]	49.728835	0.155625908120793	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	ptprd	N	col6a3 [100%]	36.537921	0.114345070349442	0	0	461	0	0	0	NA		0	NA	NA
epcam	maml1	N	eif4e [100%]	54.396898	0.170234566126557	0	0	461	0	0	0	NA		0	NA	NA
acvr1	pdgfrb	N	pdgfra [100%]	48.661114	0.152284485579029	0	0	461	0	0	0	NA		0	NA	NA
mmp3	ptprd	N	col6a3 [100%]	48.092278	0.150504318819205	0	0	461	0	0	0	NA		0	NA	NA
adgra2	ccnd2	N	pdgfrb [100%]	41.196418	0.128923791650735	0	0	461	0	0	0	NA		0	NA	NA
itgav	pdgfra	N	acvr1 [100%]	48.155862	0.150703304332176	0	0	461	0	0	0	NA		0	NA	NA
nt5e	pdgfrb	N	pdgfra [100%]	48.311737	0.151191113636945	0	0	461	0	0	0	NA		0	NA	NA
mmp13	pdgfra	N	col6a3 [100%]	90.786451	0.284115320255117	0	0	461	0	0	0	NA		0	NA	NA
hsd17b6	mmp3	N	col6a3 [100%]	53.232798	0.166591526436538	0	0	461	0	0	0	NA		0	NA	NA
epcam	igf1	N	zfp36l1 [100%]	49.830216	0.155943178979666	0	0	461	0	0	0	NA		0	NA	NA
cdkn1b	pms2	N	eif4e [100%]	47.167221	0.147609361885496	0	0	461	0	0	0	NA		0	NA	NA
fgf1	mmp11	N	col12a1 [100%]	40.523874	0.126819071708046	0	0	461	0	0	0	NA		0	NA	NA
mmp11	notch3	N	pdgfrb [100%]	40.317157	0.126172152856056	0	0	461	0	0	0	NA		0	NA	NA
cdkn1b	igf1	N	zfp36l1 [100%]	46.854799	0.146631640258458	0	0	461	0	0	0	NA		0	NA	NA
fn1	pdgfra	N	col6a3 [100%]	70.335437	0.220114069758477	0	0	461	0	0	0	NA		0	NA	NA
igf1	nt5e	N	pdgfra [100%]	39.824241	0.124629577001881	0	0	461	0	0	0	NA		0	NA	NA
mmp11	plagl1	N	pdgfrb [100%]	34.578152	0.108211992220184	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	dab2	N	pdgfrb [100%]	47.0768	0.147326390240611	0	0	461	0	0	0	NA		0	NA	NA
nt5e	zfp36l1	N	pdgfra [100%]	58.861573	0.184206723353631	0	0	461	0	0	0	NA		0	NA	NA
col6a3	mmp7	N	mmp3 [100%]	51.312768	0.160582811123397	0	0	461	0	0	0	NA		0	NA	NA
col12a1	mmp3	N	col6a3 [100%]	34.083778	0.106664853569111	0	0	461	0	0	0	NA		0	NA	NA
nt5e	spry2	N	pdgfra [100%]	42.911317	0.134290551483545	0	0	461	0	0	0	NA		0	NA	NA
itgav	mmp13	N	col6a3 [100%]	49.688486	0.155499636315576	0	0	461	0	0	0	NA		0	NA	NA
fgf1	pdgfrb	N	col12a1 [100%]	45.794224	0.143312581054573	0	0	461	0	0	0	NA		0	NA	NA
col12a1	ptprm	N	pdgfrb [100%]	78.211499	0.244762129604755	0	0	461	0	0	0	NA		0	NA	NA
dll1	ptprm	N	pdgfrb [100%]	65.848576	0.206072481659002	0	0	461	0	0	0	NA		0	NA	NA
adgra2	plagl1	N	pdgfrb [100%]	43.524884	0.1362107034752	0	0	461	0	0	0	NA		0	NA	NA
fas	kdm3a	N	zfp36l1 [100%]	55.033929	0.172228148479252	0	0	461	0	0	0	NA		0	NA	NA
col12a1	hey2	N	pdgfrb [100%]	32.751171	0.102494472852509	0	0	461	0	0	0	NA		0	NA	NA
mmp7	pdgfra	N	mmp3 [100%]	55.393494	0.173353403668791	0	0	461	0	0	0	NA		0	NA	NA
adgra2	heyl	N	pdgfrb [100%]	75.61226	0.236627836295894	0	0	461	0	0	0	NA		0	NA	NA
itgav	nt5e	N	col6a3 [100%]	37.573872	0.117587068983507	0	0	461	0	0	0	NA		0	NA	NA
itgav	pdgfrb	N	col6a3 [100%]	32.21369	0.100812431261897	0	0	461	0	0	0	NA		0	NA	NA
igf1	ptpn22	N	zfp36l1 [100%]	44.826507	0.140284120063502	0	0	461	0	0	0	NA		0	NA	NA
acvr1	fas	N	zfp36l1 [100%]	32.17007	0.10067592289382	0	0	461	0	0	0	NA		0	NA	NA
acvr1	syne1	N	pdgfra [100%]	43.935796	0.137496648604575	0	0	461	0	0	0	NA		0	NA	NA
kdm3a	pms2	N	eif4e [100%]	43.624705	0.136523092329163	0	0	461	0	0	0	NA		0	NA	NA
cdk6	plagl1	N	col6a3 [100%]	50.703437	0.158675915652768	0	0	461	0	0	0	NA		0	NA	NA
ccnd2	syne1	N	pdgfra [100%]	37.02414	0.115866688006895	0	0	461	0	0	0	NA		0	NA	NA
pdgfra	tgfb3	N	col6a3 [100%]	64.94221	0.203236018029001	0	0	461	0	0	0	NA		0	NA	NA
itgav	myh9	N	col6a3 [100%]	44.243	0.138458040551085	0	0	461	0	0	0	NA		0	NA	NA
fn1	syne1	N	hsd17b6 [100%]	40.650734	0.127216078850968	0	0	461	0	0	0	NA		0	NA	NA
